x	y	g	gxx	gyy	gzz	gxy	gxz	gyz	 
57.5	5.5	-0.552301	0.228978	0.938125	-1.1671	-1.00854	2.4892	-1.7005	
57.5	6.5	-0.569193	0.232833	1.04041	-1.27324	-0.979044	2.59791	-1.67637	
57.5	7.5	-0.585799	0.2376	1.14318	-1.38078	-0.945042	2.70473	-1.64323	
57.5	8.5	-0.602027	0.243099	1.24588	-1.48898	-0.906617	2.80886	-1.60084	
57.5	9.5	-0.617784	0.249105	1.34795	-1.59705	-0.863851	2.90946	-1.54902	
57.5	10.5	-0.632976	0.255356	1.44884	-1.7042	-0.816821	3.00572	-1.48769	
57.5	11.5	-0.647506	0.261578	1.54801	-1.80958	-0.765587	3.09681	-1.41685	
57.5	12.5	-0.661281	0.267501	1.64488	-1.91238	-0.710187	3.18197	-1.33658	
57.5	13.5	-0.674207	0.272883	1.73888	-2.01176	-0.650636	3.26045	-1.24702	
57.5	14.5	-0.686191	0.277532	1.82936	-2.10689	-0.586934	3.33155	-1.14837	
57.5	15.5	-0.697145	0.281325	1.91562	-2.19695	-0.519075	3.39461	-1.04093	
57.5	16.5	-0.706982	0.284223	1.99688	-2.2811	-0.447068	3.44904	-0.925026	
57.5	17.5	-0.715619	0.286273	2.07226	-2.35854	-0.370958	3.49429	-0.801073	
57.5	18.5	-0.722978	0.287612	2.1408	-2.42842	-0.29085	3.52988	-0.66956	
57.5	19.5	-0.728987	0.288455	2.20145	-2.48991	-0.206936	3.5554	-0.531068	
57.5	20.5	-0.733578	0.289078	2.2531	-2.54218	-0.11951	3.57049	-0.386283	
57.5	21.5	-0.736694	0.2898	2.29461	-2.58441	-0.0289914	3.57487	-0.236015	
57.5	22.5	-0.738284	0.29095	2.32484	-2.61579	0.0640716	3.56836	-0.0812134	
57.5	23.5	-0.738307	0.29285	2.34273	-2.63558	0.159001	3.55085	0.0770254	
57.5	24.5	-0.736736	0.295786	2.34732	-2.6431	0.254997	3.52234	0.237451	
57.5	25.5	-0.733555	0.299989	2.33781	-2.6378	0.351157	3.48293	0.398663	
57.5	26.5	-0.728765	0.305618	2.31365	-2.61927	0.446499	3.43286	0.559132	
57.5	27.5	-0.72238	0.312754	2.27454	-2.58729	0.539994	3.37247	0.717219	
57.5	28.5	-0.714434	0.321397	2.22048	-2.54188	0.630599	3.30226	0.871224	
57.5	29.5	-0.704975	0.331466	2.15182	-2.48329	0.717294	3.22283	1.01942	
57.5	30.5	-0.694071	0.342813	2.06923	-2.41204	0.799115	3.13491	1.16014	
57.5	31.5	-0.681803	0.355229	1.97368	-2.32891	0.875188	3.03935	1.29177	
57.5	32.5	-0.66827	0.368462	1.86648	-2.23494	0.944758	2.9371	1.41289	
57.5	33.5	-0.653584	0.38223	1.74915	-2.13138	1.00721	2.82918	1.52226	
57.5	34.5	-0.637868	0.396237	1.62343	-2.01966	1.06207	2.71665	1.61889	
57.5	35.5	-0.621251	0.410187	1.49118	-1.90137	1.10904	2.60062	1.70207	
57.5	36.5	-0.603873	0.423796	1.35435	-1.77815	1.14798	2.48219	1.77137	
57.5	37.5	-0.585871	0.4368	1.21487	-1.65167	1.17891	2.36244	1.82666	
57.5	38.5	-0.567386	0.448966	1.07463	-1.5236	1.20198	2.2424	1.8681	
57.5	39.5	-0.548554	0.460095	0.935388	-1.39548	1.21748	2.12302	1.89611	
57.5	40.5	-0.529506	0.470027	0.798753	-1.26878	1.2258	2.00518	1.91131	
57.5	41.5	-0.510367	0.478639	0.666146	-1.14479	1.22744	1.88966	1.91454	
57.5	42.5	-0.491252	0.485848	0.538771	-1.02462	1.22293	1.77713	1.90677	
57.5	43.5	-0.472265	0.491606	0.417613	-0.909219	1.21287	1.66814	1.88907	
57.5	44.5	-0.4535	0.495898	0.303434	-0.799332	1.19787	1.56315	1.86257	
57.5	45.5	-0.435039	0.498736	0.196785	-0.695521	1.17855	1.4625	1.82843	
57.5	46.5	-0.416953	0.500161	0.0980168	-0.598178	1.15553	1.36645	1.78779	
57.5	47.5	-0.399301	0.500231	0.0073036	-0.507534	1.1294	1.27517	1.74175	
57.5	48.5	-0.382132	0.49902	-0.0753362	-0.423684	1.1007	1.18872	1.69136	
57.5	49.5	-0.365485	0.496615	-0.150016	-0.346599	1.06996	1.10713	1.6376	
57.5	50.5	-0.349389	0.493111	-0.216956	-0.276155	1.03766	1.03035	1.58135	
57.5	51.5	-0.333864	0.488606	-0.276463	-0.212143	1.00422	0.958294	1.52341	
57.5	52.5	-0.318924	0.483202	-0.328907	-0.154295	0.970039	0.890825	1.46449	
57.5	53.5	-0.304575	0.477	-0.374704	-0.102297	0.935441	0.827782	1.40519	
57.5	54.5	-0.290819	0.470098	-0.414296	-0.0558019	0.900726	0.768984	1.34605	
57.5	55.5	-0.277652	0.462591	-0.448145	-0.0144467	0.866144	0.71423	1.28751	
57.5	56.5	-0.265066	0.454569	-0.476711	0.0221416	0.831909	0.663314	1.22994	
57.5	57.5	-0.253049	0.446116	-0.500452	0.0543355	0.7982	0.61602	1.17363	
57.5	58.5	-0.241588	0.43731	-0.519811	0.0825005	0.765162	0.572135	1.11882	
57.5	59.5	-0.230667	0.428224	-0.535214	0.10699	0.732912	0.531447	1.06569	
57.5	60.5	-0.220269	0.418923	-0.547065	0.128142	0.701544	0.493747	1.01438	
57.5	61.5	-0.210373	0.409467	-0.555743	0.146276	0.671126	0.458835	0.964978	
57.5	62.5	-0.200962	0.399908	-0.5616	0.161692	0.641709	0.426519	0.917549	
57.5	63.5	-0.192016	0.390296	-0.564963	0.174667	0.613329	0.396612	0.872119	
57.5	64.5	-0.183513	0.380671	-0.566132	0.185461	0.586004	0.368943	0.828695	
57.5	65.5	-0.175435	0.371071	-0.56538	0.194309	0.559744	0.343345	0.787262	
57.5	66.5	-0.167762	0.361528	-0.562957	0.201429	0.534547	0.319663	0.747791	
57.5	67.5	-0.160473	0.35207	-0.559089	0.207018	0.510404	0.297755	0.710238	
57.5	68.5	-0.153551	0.342722	-0.553978	0.211256	0.487299	0.277483	0.674553	
57.5	69.5	-0.146976	0.333504	-0.547806	0.214303	0.46521	0.258723	0.640674	
58.5	0.5	-0.447331	0.130368	0.449336	-0.579705	-1.08297	1.88971	-1.59674	
58.5	1.5	-0.463366	0.123328	0.536578	-0.659905	-1.07692	1.99179	-1.60933	
58.5	2.5	-0.479497	0.116965	0.626865	-0.743831	-1.06655	2.09542	-1.61582	
58.5	3.5	-0.49566	0.111379	0.719756	-0.831135	-1.05174	2.20006	-1.61567	
58.5	4.5	-0.511787	0.106641	0.814768	-0.921408	-1.03237	2.30509	-1.60841	
58.5	5.5	-0.527803	0.102784	0.911389	-1.01417	-1.00841	2.40984	-1.59361	
58.5	6.5	-0.543632	0.0998086	1.00909	-1.1089	-0.979833	2.51363	-1.57088	
58.5	7.5	-0.559193	0.0976711	1.10733	-1.205	-0.946647	2.6157	-1.53993	
58.5	8.5	-0.574403	0.0962922	1.20555	-1.30184	-0.908889	2.7153	-1.50051	
58.5	9.5	-0.589175	0.0955599	1.30321	-1.39877	-0.866607	2.81168	-1.45247	
58.5	10.5	-0.603423	0.0953393	1.39976	-1.4951	-0.819858	2.90407	-1.3957	
58.5	11.5	-0.61706	0.0954838	1.49463	-1.59011	-0.768696	2.99171	-1.33019	
58.5	12.5	-0.629998	0.0958501	1.58725	-1.6831	-0.713173	3.07389	-1.25599	
58.5	13.5	-0.642151	0.0963132	1.67702	-1.77333	-0.653336	3.14989	-1.1732	
58.5	14.5	-0.653434	0.0967805	1.76329	-1.86008	-0.589235	3.21906	-1.08199	
58.5	15.5	-0.663763	0.0972047	1.84539	-1.94259	-0.520925	3.28077	-0.982592	
58.5	16.5	-0.673059	0.0975938	1.92254	-2.02013	-0.448488	3.33444	-0.875297	
58.5	17.5	-0.681244	0.098013	1.99393	-2.09194	-0.372042	3.37956	-0.760461	
58.5	18.5	-0.688245	0.0985852	2.05865	-2.15723	-0.291761	3.41564	-0.638515	
58.5	19.5	-0.693992	0.0994838	2.11575	-2.21523	-0.207893	3.44226	-0.509977	
58.5	20.5	-0.698424	0.100921	2.16422	-2.26514	-0.120774	3.45907	-0.375466	
58.5	21.5	-0.701484	0.103132	2.20303	-2.30617	-0.0308455	3.46577	-0.23572	
58.5	22.5	-0.703124	0.106356	2.23119	-2.33754	0.0613476	3.46215	-0.0916044	
58.5	23.5	-0.703305	0.110821	2.24772	-2.35854	0.155149	3.44807	0.0558759	
58.5	24.5	-0.701999	0.116721	2.25177	-2.36849	0.249803	3.42348	0.205572	
58.5	25.5	-0.699191	0.124205	2.24265	-2.36685	0.344463	3.38846	0.356195	
58.5	26.5	-0.694877	0.133363	2.21985	-2.35321	0.438218	3.34317	0.506335	
58.5	27.5	-0.689071	0.14422	2.18309	-2.32731	0.530111	3.2879	0.654479	
58.5	28.5	-0.681799	0.156734	2.1324	-2.28913	0.619173	3.22308	0.799053	
58.5	29.5	-0.673107	0.170796	2.06807	-2.23886	0.704454	3.14924	0.938462	
58.5	30.5	-0.663052	0.18624	1.99069	-2.17693	0.785048	3.06705	1.07114	
58.5	31.5	-0.651711	0.202845	1.90117	-2.10401	0.860132	2.97728	1.1956	
58.5	32.5	-0.639172	0.220356	1.80066	-2.02102	0.928982	2.88081	1.3105	
58.5	33.5	-0.625537	0.238486	1.69056	-1.92905	0.991003	2.7786	1.41467	
58.5	34.5	-0.610918	0.256938	1.57246	-1.82939	1.04574	2.67165	1.50716	
58.5	35.5	-0.595435	0.275411	1.44805	-1.72346	1.09288	2.56101	1.58728	
58.5	36.5	-0.579215	0.293613	1.31914	-1.61275	1.13227	2.44774	1.65459	
58.5	37.5	-0.562387	0.311271	1.1875	-1.49877	1.16389	2.33287	1.70894	
58.5	38.5	-0.545079	0.328139	1.05489	-1.38303	1.18789	2.2174	1.75041	
58.5	39.5	-0.52742	0.344002	0.922949	-1.26695	1.20451	2.10226	1.77937	
58.5	40.5	-0.509532	0.358681	0.793196	-1.15188	1.2141	1.98832	1.79634	
58.5	41.5	-0.491531	0.372034	0.666969	-1.039	1.21711	1.87635	1.80206	
58.5	42.5	-0.473525	0.383957	0.545421	-0.929378	1.21406	1.76701	1.7974	
58.5	43.5	-0.455614	0.394382	0.429499	-0.823882	1.20549	1.66087	1.78332	
58.5	44.5	-0.437887	0.403274	0.319952	-0.723226	1.192	1.5584	1.76085	
58.5	45.5	-0.420422	0.410629	0.217328	-0.627957	1.17417	1.45996	1.73104	
58.5	46.5	-0.403287	0.416468	0.121993	-0.538461	1.15259	1.36582	1.69495	
58.5	47.5	-0.38654	0.420834	0.0341476	-0.454982	1.12784	1.27616	1.65359	
58.5	48.5	-0.370229	0.423791	-0.0461578	-0.377634	1.10045	1.1911	1.60794	
58.5	49.5	-0.354393	0.425415	-0.118997	-0.306418	1.07093	1.11066	1.55892	
58.5	50.5	-0.339059	0.42579	-0.184547	-0.241243	1.03976	1.03482	1.50735	
58.5	51.5	-0.324252	0.425012	-0.24307	-0.181942	1.00735	0.963525	1.45398	
58.5	52.5	-0.309983	0.423176	-0.29489	-0.128286	0.974099	0.896656	1.3995	
58.5	53.5	-0.296263	0.420381	-0.340379	-0.0800025	0.940332	0.834073	1.34448	
58.5	54.5	-0.283094	0.416726	-0.379939	-0.0367878	0.90635	0.775612	1.28943	
58.5	55.5	-0.270473	0.412306	-0.413988	0.00168175	0.872408	0.721091	1.23479	
58.5	56.5	-0.258396	0.407213	-0.442953	0.03574	0.838725	0.670318	1.1809	
58.5	57.5	-0.246852	0.401535	-0.467258	0.0657226	0.805484	0.623093	1.12807	
58.5	58.5	-0.23583	0.395354	-0.487315	0.0919609	0.772836	0.579213	1.07654	
58.5	59.5	-0.225316	0.388746	-0.503523	0.114777	0.740906	0.538478	1.02648	
58.5	60.5	-0.215295	0.381783	-0.516262	0.134479	0.709791	0.500689	0.978038	
58.5	61.5	-0.20575	0.37453	-0.525891	0.151362	0.679568	0.465653	0.931314	
58.5	62.5	-0.196663	0.367045	-0.532745	0.165699	0.650292	0.433186	0.886375	
58.5	63.5	-0.188016	0.359383	-0.537134	0.17775	0.622005	0.403107	0.843259	
58.5	64.5	-0.179791	0.351592	-0.539345	0.187753	0.59473	0.37525	0.801981	
58.5	65.5	-0.17197	0.343715	-0.539641	0.195927	0.568483	0.349452	0.762537	
58.5	66.5	-0.164535	0.335789	-0.538263	0.202474	0.543266	0.325564	0.724907	
58.5	67.5	-0.157466	0.32785	-0.535429	0.207579	0.519073	0.303443	0.689057	
58.5	68.5	-0.150748	0.319926	-0.531334	0.211409	0.495894	0.282957	0.654944	
58.5	69.5	-0.144362	0.312043	-0.526158	0.214115	0.473709	0.263983	0.622518	
59.5	0.5	-0.428717	0.0428765	0.44562	-0.488497	-1.07326	1.83259	-1.49804	
59.5	1.5	-0.443756	0.0311	0.528691	-0.559791	-1.0677	1.92973	-1.50888	
59.5	2.5	-0.458876	0.0197613	0.614642	-0.634403	-1.05794	2.02832	-1.51413	
59.5	3.5	-0.474018	0.00897469	0.703068	-0.712043	-1.04383	2.12783	-1.5133	
59.5	4.5	-0.48912	-0.00116418	0.793526	-0.792362	-1.02525	2.22772	-1.50597	
59.5	5.5	-0.504115	-0.0105811	0.885541	-0.87496	-1.0021	2.32736	-1.49175	
59.5	6.5	-0.518931	-0.0192276	0.978615	-0.959387	-0.974343	2.42613	-1.4703	
59.5	7.5	-0.533496	-0.0270815	1.07223	-1.04515	-0.941956	2.52333	-1.44134	
59.5	8.5	-0.547732	-0.0341465	1.16587	-1.13172	-0.904942	2.61829	-1.40464	
59.5	9.5	-0.561562	-0.0404479	1.25898	-1.21853	-0.863327	2.7103	-1.36005	
59.5	10.5	-0.574907	-0.0460282	1.35103	-1.305	-0.817152	2.79866	-1.30747	
59.5	11.5	-0.587685	-0.0509379	1.44146	-1.39052	-0.766466	2.88266	-1.24686	
59.5	12.5	-0.599817	-0.0552266	1.52969	-1.47447	-0.71133	2.96163	-1.17825	
59.5	13.5	-0.611224	-0.0589335	1.61514	-1.55621	-0.651811	3.03492	-1.10171	
59.5	14.5	-0.621826	-0.062077	1.69717	-1.63509	-0.587991	3.1019	-1.01739	
59.5	15.5	-0.631546	-0.0646469	1.7751	-1.71045	-0.519967	3.16199	-0.925455	
59.5	16.5	-0.64031	-0.0665988	1.84821	-1.78161	-0.447866	3.21461	-0.826169	
59.5	17.5	-0.648046	-0.067851	1.91572	-1.84787	-0.371852	3.25928	-0.719837	
59.5	18.5	-0.654685	-0.0682862	1.9768	-1.90851	-0.292145	3.29552	-0.60684	
59.5	19.5	-0.660162	-0.0677567	2.03056	-1.96281	-0.209026	3.32291	-0.487642	
59.5	20.5	-0.664419	-0.0660924	2.07609	-2.01	-0.122858	3.34109	-0.362804	
59.5	21.5	-0.667402	-0.0631126	2.11247	-2.04935	-0.0340889	3.34975	-0.232995	
59.5	22.5	-0.669065	-0.058639	2.13876	-2.08013	0.0567423	3.34866	-0.0990058	
59.5	23.5	-0.669371	-0.0525095	2.15413	-2.10163	0.149003	3.33766	0.0382415	
59.5	24.5	-0.668292	-0.0445921	2.15781	-2.11322	0.241973	3.31666	0.177693	
59.5	25.5	-0.665814	-0.0347949	2.14917	-2.11437	0.334858	3.28569	0.318165	
59.5	26.5	-0.66193	-0.0230769	2.12775	-2.10467	0.426802	3.24489	0.45836	
59.5	27.5	-0.656652	-0.0094528	2.09331	-2.08386	0.516912	3.19447	0.596886	
59.5	28.5	-0.650003	0.00600468	2.04588	-2.05188	0.60428	3.13482	0.732291	
59.5	29.5	-0.642021	0.0231657	1.9857	-2.00886	0.688015	3.06639	0.863102	
59.5	30.5	-0.632761	0.0418483	1.91333	-1.95517	0.767265	2.98981	0.987871	
59.5	31.5	-0.622289	0.0618249	1.82956	-1.89139	0.841248	2.90576	1.10522	
59.5	32.5	-0.610686	0.082832	1.73547	-1.8183	0.909273	2.81507	1.21389	
59.5	33.5	-0.598044	0.104581	1.6323	-1.73688	0.970764	2.71862	1.31278	
59.5	34.5	-0.584466	0.126768	1.52151	-1.64827	1.02527	2.61735	1.401	
59.5	35.5	-0.570062	0.149086	1.40466	-1.55374	1.07249	2.51227	1.47787	
59.5	36.5	-0.554948	0.171235	1.28338	-1.45462	1.11224	2.40436	1.54296	
59.5	37.5	-0.539242	0.192932	1.15934	-1.35227	1.1445	2.29463	1.59609	
59.5	38.5	-0.523066	0.213915	1.03414	-1.24805	1.16937	2.18403	1.6373	
59.5	39.5	-0.506535	0.233955	0.909325	-1.14328	1.18706	2.07346	1.66688	
59.5	40.5	-0.489765	0.252852	0.786312	-1.03916	1.1979	1.96378	1.68528	
59.5	41.5	-0.472865	0.270448	0.666362	-0.93681	1.20229	1.85572	1.69315	
59.5	42.5	-0.455935	0.286616	0.550572	-0.837188	1.20072	1.74997	1.69125	
59.5	43.5	-0.439069	0.301269	0.439853	-0.741121	1.19369	1.64707	1.68046	
59.5	44.5	-0.422352	0.314351	0.334932	-0.649283	1.18176	1.54751	1.66169	
59.5	45.5	-0.405859	0.32584	0.236355	-0.562195	1.16549	1.45166	1.6359	
59.5	46.5	-0.389654	0.33574	0.144499	-0.480239	1.14546	1.35981	1.60407	
59.5	47.5	-0.373795	0.344079	0.0595828	-0.403662	1.1222	1.27216	1.56712	
59.5	48.5	-0.358326	0.350906	-0.018312	-0.332594	1.09624	1.18883	1.52597	
59.5	49.5	-0.343286	0.356285	-0.0892236	-0.267062	1.06808	1.10988	1.48145	
59.5	50.5	-0.328706	0.360294	-0.15329	-0.207003	1.03817	1.03532	1.43436	
59.5	51.5	-0.314606	0.363017	-0.210731	-0.152285	1.00694	0.96509	1.38539	
59.5	52.5	-0.301002	0.364546	-0.261829	-0.102717	0.974766	0.899111	1.33518	
59.5	53.5	-0.287904	0.364977	-0.306913	-0.0580636	0.941981	0.83726	1.2843	
59.5	54.5	-0.275317	0.364405	-0.346344	-0.0180609	0.908884	0.779391	1.23322	
59.5	55.5	-0.263239	0.362925	-0.380503	0.0175776	0.875733	0.725339	1.18236	
59.5	56.5	-0.251668	0.360631	-0.40978	0.049149	0.84275	0.674928	1.13208	
59.5	57.5	-0.240595	0.357611	-0.434565	0.0769543	0.810122	0.627973	1.08265	
59.5	58.5	-0.230011	0.353951	-0.455243	0.101293	0.778008	0.584284	1.03433	
59.5	59.5	-0.219904	0.34973	-0.472186	0.122455	0.746534	0.543673	0.987284	
59.5	60.5	-0.21026	0.345024	-0.485749	0.140724	0.715806	0.505952	0.941667	
59.5	61.5	-0.201065	0.339903	-0.49627	0.156367	0.685905	0.470937	0.897582	
59.5	62.5	-0.192303	0.33443	-0.504066	0.169636	0.656892	0.43845	0.855102	
59.5	63.5	-0.183958	0.328664	-0.509433	0.180768	0.628814	0.40832	0.814276	
59.5	64.5	-0.176012	0.322659	-0.512643	0.189984	0.601701	0.380384	0.775126	
59.5	65.5	-0.16845	0.316463	-0.51395	0.197487	0.575572	0.354488	0.737657	
59.5	66.5	-0.161254	0.310118	-0.513583	0.203465	0.550434	0.330484	0.701856	
59.5	67.5	-0.154407	0.303666	-0.511752	0.208087	0.526287	0.308235	0.667701	
59.5	68.5	-0.147894	0.297139	-0.508649	0.21151	0.503122	0.287611	0.635157	
59.5	69.5	-0.141699	0.290569	-0.504445	0.213876	0.480925	0.268491	0.604181	
60.5	0.5	-0.410686	-0.0368675	0.442221	-0.405353	-1.0593	1.77344	-1.40421	
60.5	1.5	-0.424778	-0.0526321	0.521248	-0.468616	-1.05402	1.86565	-1.41344	
60.5	2.5	-0.438937	-0.0681394	0.602977	-0.534837	-1.04467	1.95918	-1.41754	
60.5	3.5	-0.45311	-0.0832627	0.687034	-0.603772	-1.03108	2.05357	-1.41608	
60.5	4.5	-0.467239	-0.0978848	0.773012	-0.675127	-1.01311	2.14831	-1.40868	
60.5	5.5	-0.481263	-0.111902	0.860468	-0.748566	-0.990663	2.24283	-1.39498	
60.5	6.5	-0.495117	-0.125226	0.948936	-0.823709	-0.963664	2.33655	-1.37469	
60.5	7.5	-0.508734	-0.137788	1.03793	-0.900142	-0.93207	2.42886	-1.34754	
60.5	8.5	-0.522044	-0.149531	1.12694	-0.977413	-0.895866	2.51912	-1.31333	
60.5	9.5	-0.534976	-0.16042	1.21547	-1.05505	-0.855062	2.60668	-1.2719	
60.5	10.5	-0.547458	-0.170425	1.30297	-1.13254	-0.809686	2.6909	-1.22315	
60.5	11.5	-0.559415	-0.179528	1.3889	-1.20937	-0.759785	2.77114	-1.16704	
60.5	12.5	-0.570774	-0.187709	1.47271	-1.285	-0.705422	2.84677	-1.10356	
60.5	13.5	-0.581462	-0.194944	1.55381	-1.35887	-0.646679	2.91717	-1.03279	
60.5	14.5	-0.591406	-0.201196	1.63159	-1.4304	-0.583655	2.98175	-0.954809	
60.5	15.5	-0.600534	-0.206411	1.70541	-1.49899	-0.516472	3.03997	-0.869787	
60.5	16.5	-0.608778	-0.210516	1.77456	-1.56404	-0.445287	3.09129	-0.777932	
60.5	17.5	-0.616071	-0.213415	1.83832	-1.6249	-0.370292	3.13522	-0.679512	
60.5	18.5	-0.622348	-0.21499	1.8959	-1.68091	-0.291732	3.1713	-0.574865	
60.5	19.5	-0.627549	-0.215109	1.9465	-1.73139	-0.209911	3.19912	-0.464409	
60.5	20.5	-0.631618	-0.213628	1.98928	-1.77565	-0.125202	3.21832	-0.348651	
60.5	21.5	-0.634506	-0.210402	2.02338	-1.81298	-0.0380511	3.22859	-0.228201	
60.5	22.5	-0.636169	-0.205293	2.048	-1.8427	0.0510113	3.22967	-0.103781	
60.5	23.5	-0.636571	-0.198182	2.06234	-1.86416	0.141377	3.22137	0.0237648	
60.5	24.5	-0.635687	-0.188979	2.06573	-1.87675	0.23236	3.20361	0.153469	
60.5	25.5	-0.633499	-0.177632	2.05761	-1.87998	0.32321	3.17636	0.284248	
60.5	26.5	-0.630002	-0.164132	2.03756	-1.87343	0.413121	3.13971	0.414909	
60.5	27.5	-0.625205	-0.148522	2.00537	-1.85685	0.501255	3.09385	0.544175	
60.5	28.5	-0.619128	-0.130895	1.96106	-1.83016	0.586759	3.0391	0.670714	
60.5	29.5	-0.611804	-0.111397	1.90486	-1.79346	0.668792	2.97588	0.793169	
60.5	30.5	-0.603282	-0.0902194	1.83726	-1.74704	0.746551	2.90472	0.910205	
60.5	31.5	-0.593623	-0.0675969	1.75899	-1.6914	0.819293	2.82628	1.02055	
60.5	32.5	-0.582898	-0.0437976	1.67102	-1.62722	0.886358	2.74129	1.12303	
60.5	33.5	-0.571192	-0.0191147	1.57448	-1.55536	0.94719	2.65058	1.21663	
60.5	34.5	-0.558597	0.00614386	1.47069	-1.47683	1.00135	2.55503	1.3005	
60.5	35.5	-0.545216	0.0316649	1.36109	-1.39275	1.04852	2.45559	1.37399	
60.5	36.5	-0.531154	0.0571403	1.24717	-1.30431	1.08853	2.35318	1.43667	
60.5	37.5	-0.516519	0.0822752	1.13046	-1.21273	1.12133	2.24876	1.48835	
60.5	38.5	-0.501423	0.106796	1.01244	-1.11924	1.14699	2.14324	1.52904	
60.5	39.5	-0.485975	0.130457	0.89456	-1.02502	1.16569	2.0375	1.55894	
60.5	40.5	-0.470279	0.153043	0.778124	-0.931167	1.17773	1.93234	1.57846	
60.5	41.5	-0.454438	0.174375	0.664327	-0.838702	1.18348	1.8285	1.58815	
60.5	42.5	-0.438547	0.194309	0.554207	-0.748516	1.18337	1.72664	1.58868	
60.5	43.5	-0.422693	0.212737	0.448636	-0.661372	1.17789	1.62731	1.58084	
60.5	44.5	-0.406955	0.229584	0.348318	-0.577902	1.16756	1.531	1.56544	
60.5	45.5	-0.391406	0.24481	0.253794	-0.498603	1.15291	1.43807	1.54337	
60.5	46.5	-0.376107	0.2584	0.165444	-0.423845	1.13448	1.34884	1.5155	
60.5	47.5	-0.361113	0.270368	0.0835066	-0.353875	1.1128	1.26351	1.48268	
60.5	48.5	-0.346467	0.280748	0.00808717	-0.288835	1.08837	1.18223	1.44576	
60.5	49.5	-0.332208	0.289591	-0.0608202	-0.228771	1.06167	1.10508	1.40552	
60.5	50.5	-0.318366	0.296965	-0.123318	-0.173647	1.03314	1.03208	1.36268	
60.5	51.5	-0.304961	0.302945	-0.179585	-0.12336	1.00321	0.963201	1.3179	
60.5	52.5	-0.292012	0.307618	-0.229866	-0.0777522	0.972242	0.898376	1.2718	
60.5	53.5	-0.279528	0.311073	-0.274448	-0.0366244	0.940569	0.837504	1.22489	
60.5	54.5	-0.267515	0.313402	-0.313655	0.000253289	0.908491	0.780458	1.17764	
60.5	55.5	-0.255975	0.314699	-0.347831	0.0331318	0.876265	0.727092	1.13045	
60.5	56.5	-0.244905	0.315056	-0.37733	0.0622744	0.844115	0.677245	1.08366	
60.5	57.5	-0.234299	0.314562	-0.402512	0.0879498	0.812233	0.630747	1.03755	
60.5	58.5	-0.224151	0.313304	-0.42373	0.110426	0.78078	0.587424	0.992358	
60.5	59.5	-0.214449	0.311366	-0.441332	0.129966	0.74989	0.547098	0.948261	
60.5	60.5	-0.205181	0.308823	-0.455649	0.146826	0.71967	0.509592	0.905409	
60.5	61.5	-0.196336	0.30575	-0.466998	0.161248	0.690209	0.474733	0.863914	
60.5	62.5	-0.187898	0.302215	-0.475679	0.173464	0.661573	0.442351	0.823854	
60.5	63.5	-0.179854	0.29828	-0.48197	0.183691	0.633813	0.412284	0.785283	
60.5	64.5	-0.172187	0.294002	-0.486132	0.19213	0.606966	0.384376	0.748233	
60.5	65.5	-0.164884	0.289435	-0.488405	0.19897	0.581053	0.358476	0.712714	
60.5	66.5	-0.157928	0.284628	-0.48901	0.204383	0.556089	0.334444	0.678726	
60.5	67.5	-0.151304	0.279622	-0.488149	0.208527	0.532076	0.312147	0.646251	
60.5	68.5	-0.144998	0.274458	-0.486006	0.211548	0.509011	0.291458	0.615263	
60.5	69.5	-0.138994	0.269171	-0.482748	0.213577	0.486882	0.272261	0.585729	
61.5	0.5	-0.393253	-0.109137	0.43895	-0.329813	-1.04178	1.71291	-1.31523	
61.5	1.5	-0.406448	-0.128221	0.514067	-0.385846	-1.03662	1.80023	-1.32298	
61.5	2.5	-0.419697	-0.147182	0.5917	-0.444518	-1.02752	1.88877	-1.32602	
61.5	3.5	-0.432951	-0.165883	0.671506	-0.505624	-1.01431	1.97809	-1.32398	
61.5	4.5	-0.446158	-0.18419	0.753106	-0.568916	-0.996846	2.06772	-1.31651	
61.5	5.5	-0.459262	-0.201979	0.836091	-0.634112	-0.975012	2.15717	-1.30329	
61.5	6.5	-0.472204	-0.21913	0.920023	-0.700893	-0.948723	2.24589	-1.28405	
61.5	7.5	-0.484922	-0.235537	1.00444	-0.768907	-0.917922	2.33331	-1.25856	
61.5	8.5	-0.497354	-0.251105	1.08888	-0.837773	-0.882582	2.41887	-1.22661	
61.5	9.5	-0.509432	-0.265748	1.17283	-0.907085	-0.842698	2.50197	-1.18806	
61.5	10.5	-0.521092	-0.279387	1.2558	-0.976412	-0.798291	2.58202	-1.14282	
61.5	11.5	-0.532266	-0.291953	1.33726	-1.0453	-0.749406	2.65842	-1.09082	
61.5	12.5	-0.542886	-0.303374	1.41666	-1.11329	-0.696106	2.7306	-1.03207	
61.5	13.5	-0.552885	-0.313579	1.49346	-1.17988	-0.638478	2.79797	-0.966584	
61.5	14.5	-0.562196	-0.322491	1.56705	-1.24455	-0.576633	2.86	-0.894459	
61.5	15.5	-0.570753	-0.330024	1.63681	-1.30679	-0.510707	2.91616	-0.815819	
61.5	16.5	-0.578491	-0.33608	1.7021	-1.36602	-0.440873	2.96594	-0.730845	
61.5	17.5	-0.585349	-0.34055	1.76222	-1.42167	-0.367341	3.00888	-0.639772	
61.5	18.5	-0.591267	-0.343316	1.81645	-1.47314	-0.290367	3.04452	-0.542902	
